YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2014,1,7,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.64,-1.87,-0.12,4.27,80.62,0.0,80.82,0.87,24.49
2014,1,7,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.62,-2.39,-0.38,4.15,78.25,0.0,80.84,0.93,28.5
2014,1,7,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.47,-2.91,-0.72,4.03,76.81,0.0,80.9,0.93,34.36
2014,1,7,7,35.64,0.41,34.27,0.14,86.48,11.88,12.85,1.39,0.01,0.02,1.87,-3.26,-0.7,3.97,73.31,0.0,80.97,1.0,38.66
2014,1,7,8,184.23,0.52,223.48,0.14,75.46,74.27,90.75,8.22,0.06,0.3,4.98,-1.21,1.88,4.64,69.31,0.0,81.04,0.85,39.4
2014,1,7,9,329.54,0.56,415.33,0.06,65.35,137.4,172.67,16.41,0.24,1.17,7.95,-1.72,3.12,4.39,53.75,0.0,81.13,0.69,241.7
2014,1,7,10,463.18,0.61,574.62,0.08,57.13,195.4,241.75,24.59,0.49,2.42,9.73,-1.86,3.94,4.33,46.62,0.0,81.17,2.64,228.11
2014,1,7,11,500.13,0.58,671.2,0.09,51.73,213.95,283.48,27.59,0.64,3.2,10.66,-1.6,4.53,4.33,43.88,0.0,81.13,3.53,224.91
2014,1,7,12,449.18,0.5,645.05,0.05,50.07,187.85,265.62,23.61,0.55,2.77,11.09,-1.21,4.94,4.39,43.31,0.0,81.06,3.82,221.93
2014,1,7,13,490.91,0.57,571.92,0.22,52.5,194.75,226.75,23.34,0.51,2.52,10.98,-0.87,5.05,4.46,44.38,0.0,81.01,3.76,221.38
2014,1,7,14,335.26,0.45,491.05,0.02,58.52,139.05,200.15,17.25,0.33,1.62,10.53,-0.77,4.88,4.52,45.88,0.0,80.99,3.2,223.32
2014,1,7,15,257.66,0.47,332.95,0.23,67.17,101.12,131.5,12.01,0.16,0.8,9.76,-0.79,4.48,4.46,48.12,0.0,80.96,2.15,224.56
2014,1,7,16,115.75,0.38,146.42,0.13,77.55,44.65,56.15,5.48,0.03,0.17,8.37,0.13,4.25,4.82,56.94,0.0,80.97,1.42,221.22
2014,1,7,17,15.97,0.33,13.45,0.12,88.0,4.95,5.3,0.64,0.0,0.0,5.69,-0.13,2.78,4.7,67.0,0.0,81.01,0.7,226.35
2014,1,7,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.69,-1.12,1.78,4.33,66.44,0.0,81.08,0.68,8.6
2014,1,7,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.9,-1.31,1.3,4.27,69.19,0.0,81.15,1.22,14.84
2014,1,7,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.35,-1.5,0.92,4.21,70.94,0.0,81.21,1.28,12.0
2014,1,7,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.19,-1.87,0.66,4.15,69.88,0.0,81.24,1.23,13.59
2014,1,7,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.93,-2.24,0.35,4.03,69.38,0.0,81.24,1.22,14.04
2014,1,7,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.67,-2.6,0.04,3.91,68.94,0.0,81.18,1.27,16.87
2014,1,8,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.62,-2.93,-0.16,3.85,67.56,0.0,81.14,1.2,15.84
2014,1,8,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.62,-3.25,-0.31,3.72,66.0,0.0,81.11,1.09,12.44
2014,1,8,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.55,-3.54,-0.49,3.66,64.88,0.0,81.09,1.08,5.83
2014,1,8,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.1,-3.82,-0.86,3.6,65.62,0.0,81.08,1.17,6.13
2014,1,8,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.9,-4.14,-1.12,3.48,64.94,0.0,81.07,1.28,13.02
2014,1,8,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.83,-4.58,-1.38,3.36,63.19,0.0,81.09,1.42,20.63
2014,1,8,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.9,-5.1,-1.6,3.23,60.38,0.0,81.13,1.5,21.08
2014,1,8,7,41.17,0.48,37.95,0.14,86.48,14.08,14.35,1.52,0.01,0.02,2.5,-5.27,-1.39,3.23,57.25,0.0,81.19,1.53,17.51
2014,1,8,8,213.71,0.6,234.12,0.14,75.45,89.25,98.98,9.7,0.07,0.33,5.34,-1.7,1.82,4.27,62.31,0.0,81.26,1.33,11.51
2014,1,8,9,399.13,0.68,432.33,0.13,65.32,169.55,185.77,20.23,0.28,1.4,8.94,-3.71,2.62,3.6,41.38,0.0,81.33,1.19,300.45
2014,1,8,10,530.8,0.7,586.77,0.12,57.07,225.3,253.05,28.34,0.55,2.73,11.16,-4.14,3.51,3.54,34.81,0.0,81.35,2.65,255.47
2014,1,8,11,657.95,0.76,682.1,0.12,51.63,281.27,294.27,36.27,0.83,4.1,12.12,-3.64,4.24,3.66,33.88,0.0,81.31,3.81,241.44
2014,1,8,12,657.67,0.73,680.42,0.11,49.94,278.67,289.83,35.37,0.83,4.15,12.37,-3.06,4.65,3.85,34.69,0.0,81.22,4.16,235.86
2014,1,8,13,617.21,0.72,635.0,0.1,52.34,260.23,269.92,32.59,0.72,3.55,12.25,-2.55,4.85,3.97,36.25,0.0,81.13,4.06,232.82
2014,1,8,14,506.96,0.69,523.5,0.09,58.36,213.33,221.55,25.99,0.48,2.38,11.72,-2.17,4.78,4.09,38.56,0.0,81.08,3.89,230.62
2014,1,8,15,350.47,0.64,362.75,0.08,67.01,145.38,152.23,16.94,0.22,1.08,10.62,-1.84,4.39,4.15,42.31,0.0,81.07,3.27,230.83
2014,1,8,16,164.0,0.53,170.05,0.14,77.4,65.5,69.23,7.26,0.04,0.2,8.76,-0.51,4.13,4.64,53.06,0.0,81.06,1.87,232.46
2014,1,8,17,19.62,0.38,16.15,0.12,87.91,6.23,6.25,0.77,0.0,0.02,5.65,-0.45,2.6,4.64,65.62,0.0,81.08,0.65,255.29
2014,1,8,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.86,-1.74,1.56,4.15,62.75,0.0,81.13,0.72,8.13
2014,1,8,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.47,-2.17,1.15,4.03,62.56,0.0,81.16,1.29,21.61
2014,1,8,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.26,-2.65,0.8,3.91,61.38,0.0,81.18,1.52,17.69
2014,1,8,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.51,-3.26,0.62,3.72,57.88,0.0,81.2,1.47,5.17
2014,1,8,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.69,-3.94,0.38,3.6,54.62,0.0,81.19,1.44,354.07
2014,1,8,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.77,-4.58,0.09,3.42,52.12,0.0,81.16,1.43,349.92
2014,1,9,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.05,-5.24,-0.1,3.3,48.88,0.0,81.13,1.39,345.03
2014,1,9,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.73,-5.88,-0.58,3.17,47.81,0.0,81.12,1.31,343.73
2014,1,9,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.45,-6.31,-0.93,3.05,47.19,0.0,81.09,1.29,345.29
2014,1,9,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.23,-6.42,-1.1,2.99,47.12,0.0,81.05,1.35,345.96
2014,1,9,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.22,-6.74,-1.26,2.93,45.81,0.0,81.02,1.44,350.03
2014,1,9,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.99,-7.19,-1.6,2.81,44.88,0.0,81.01,1.59,356.05
2014,1,9,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.85,-7.85,-2.0,2.69,43.0,0.0,81.04,1.73,358.44
2014,1,9,7,40.93,0.48,38.62,0.14,86.49,14.12,14.6,1.53,0.01,0.02,4.23,-7.65,-1.71,2.69,42.75,0.0,81.08,1.72,358.18
2014,1,9,8,206.6,0.59,236.02,0.14,75.45,87.5,100.88,9.7,0.06,0.3,7.04,-1.55,2.75,4.46,57.81,0.0,81.15,1.32,352.2
2014,1,9,9,392.59,0.66,435.42,0.13,65.28,168.08,188.98,20.38,0.28,1.38,10.6,-4.22,3.19,3.6,36.69,0.0,81.24,1.39,316.14
2014,1,9,10,549.29,0.72,591.92,0.13,57.0,236.58,257.4,30.13,0.57,2.83,12.59,-5.24,3.68,3.23,29.19,0.0,81.27,2.17,277.46
2014,1,9,11,651.8,0.74,689.3,0.13,51.52,280.23,299.67,36.55,0.81,4.02,13.77,-4.78,4.49,3.36,27.75,0.0,81.22,2.79,258.85
2014,1,9,12,576.09,0.63,710.3,0.13,49.8,249.5,307.55,33.26,0.79,4.1,14.01,-3.9,5.05,3.6,29.19,0.0,81.12,3.07,249.12
2014,1,9,13,474.03,0.55,665.05,0.13,52.19,204.73,288.92,27.85,0.63,3.23,13.83,-3.1,5.37,3.85,31.44,0.0,81.03,3.16,245.15
2014,1,9,14,390.69,0.52,554.6,0.13,58.2,168.98,241.38,22.69,0.44,2.15,13.18,-2.74,5.22,3.91,33.75,0.0,80.97,3.19,243.37
2014,1,9,15,258.52,0.47,389.25,0.13,66.84,112.35,168.98,14.79,0.2,0.98,11.97,-2.43,4.76,4.03,37.44,0.0,80.94,2.89,245.86
2014,1,9,16,114.73,0.37,188.25,0.12,77.23,48.75,79.85,6.25,0.03,0.17,9.9,-0.35,4.78,4.82,51.12,0.0,80.93,1.95,246.32
2014,1,9,17,16.82,0.31,18.0,0.11,87.82,5.25,6.9,0.7,0.0,0.02,6.93,-0.37,3.28,4.7,61.56,0.0,80.95,1.08,274.56
2014,1,9,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.7,-0.8,2.45,4.52,64.31,0.01,81.0,1.15,336.04
2014,1,9,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.06,-0.74,2.16,4.52,67.12,0.01,81.05,1.24,3.24
2014,1,9,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.12,-0.94,2.09,4.46,65.56,0.0,81.08,1.01,17.04
2014,1,9,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.25,-0.6,2.32,4.58,67.0,0.0,81.14,0.76,337.65
2014,1,9,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.9,0.51,2.7,4.94,74.56,0.0,81.2,1.05,341.83
2014,1,9,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.08,0.96,2.52,5.13,81.94,0.0,81.19,1.63,17.83
2014,1,10,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.55,0.58,2.07,5.0,82.69,0.0,81.13,2.06,33.57
2014,1,10,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.33,0.19,1.76,4.88,81.25,0.0,81.09,2.18,37.12
2014,1,10,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.89,-0.45,1.22,4.64,79.81,0.0,81.05,2.36,34.9
2014,1,10,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.23,-1.2,0.51,4.39,79.81,0.0,81.01,2.57,28.67
2014,1,10,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.8,-2.55,-0.38,4.09,75.94,0.0,80.98,2.7,25.9
2014,1,10,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.75,-4.06,-1.16,3.66,69.0,0.0,80.98,2.68,24.1
2014,1,10,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.79,-5.51,-1.86,3.36,62.19,0.0,81.03,2.62,20.6
2014,1,10,7,38.26,0.45,35.3,0.14,86.5,13.17,13.55,1.5,0.01,0.02,2.21,-5.74,-1.76,3.3,59.88,0.0,81.09,2.59,19.58
2014,1,10,8,218.2,0.62,227.4,0.14,75.43,92.23,97.65,9.95,0.07,0.35,6.41,-1.85,2.28,4.52,60.88,0.0,81.16,2.06,20.91
2014,1,10,9,410.82,0.7,426.25,0.13,65.24,178.12,187.4,21.16,0.3,1.5,10.13,-5.61,2.26,3.42,35.94,0.0,81.25,1.27,353.31
2014,1,10,10,556.62,0.73,579.42,0.13,56.93,241.95,255.33,30.36,0.6,2.95,12.39,-4.23,4.08,3.78,34.31,0.0,81.31,2.11,255.19
2014,1,10,11,674.8,0.77,676.02,0.13,51.41,294.48,298.05,37.9,0.88,4.35,13.01,-2.52,5.25,4.27,37.0,0.0,81.29,3.06,241.8
2014,1,10,12,684.51,0.75,687.1,0.12,49.65,296.77,300.25,37.88,0.91,4.52,13.14,-1.34,5.9,4.58,39.5,0.0,81.22,3.28,239.34
2014,1,10,13,648.66,0.75,645.83,0.12,52.02,280.05,281.3,35.32,0.8,3.92,13.04,-0.62,6.21,4.82,41.5,0.0,81.17,3.22,238.58
2014,1,10,14,519.74,0.7,537.17,0.12,58.02,223.85,233.67,27.58,0.53,2.6,12.62,-0.28,6.17,4.88,43.5,0.0,81.12,3.04,236.43
2014,1,10,15,353.27,0.63,373.42,0.1,66.67,150.52,161.1,17.92,0.24,1.2,11.87,-0.1,5.89,4.94,46.25,0.0,81.11,2.68,234.6
2014,1,10,16,171.95,0.55,176.58,0.15,77.07,70.55,73.9,7.81,0.05,0.23,10.36,1.26,5.8,5.55,57.06,0.0,81.11,1.94,231.38
2014,1,10,17,20.84,0.38,17.38,0.12,87.72,6.88,6.9,0.88,0.0,0.02,7.9,1.06,4.48,5.31,65.12,0.0,81.14,0.99,230.77
2014,1,10,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.8,0.15,3.48,4.94,65.06,0.0,81.17,0.54,8.37
2014,1,10,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.56,-0.17,2.69,4.82,69.19,0.0,81.21,1.34,26.71
2014,1,10,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.07,-0.97,2.05,4.58,67.56,0.0,81.26,1.48,27.65
2014,1,10,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.95,-2.26,1.34,4.21,62.69,0.0,81.28,1.39,24.98
2014,1,10,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.73,-3.54,0.6,3.85,58.31,0.0,81.27,1.39,23.83
2014,1,10,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.4,-4.68,-0.14,3.54,54.75,0.0,81.23,1.57,24.4
2014,1,11,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.96,-5.54,-0.79,3.3,52.56,0.0,81.19,1.81,29.22
2014,1,11,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.32,-5.88,-1.27,3.17,52.88,0.0,81.15,2.05,35.69
2014,1,11,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.59,-6.1,-1.75,3.05,54.38,0.0,81.09,2.22,37.56
2014,1,11,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.42,-5.68,-2.13,3.11,60.12,0.0,80.97,2.76,38.1
2014,1,11,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.11,-5.71,-2.3,3.11,60.56,0.0,80.81,3.08,35.91
2014,1,11,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.71,-5.13,-1.2,3.23,56.56,0.0,80.86,2.31,35.63
2014,1,11,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.34,-4.74,-0.7,3.36,56.19,0.0,80.97,1.48,359.1
2014,1,11,7,27.55,0.32,24.55,0.11,86.49,9.75,10.1,1.23,0.01,0.02,2.64,-3.36,-0.36,3.78,66.62,0.0,81.14,1.55,328.79
2014,1,11,8,160.45,0.45,167.88,0.14,75.41,64.38,68.1,7.55,0.05,0.25,3.26,-1.38,0.94,4.39,74.12,0.0,81.25,1.34,359.33
2014,1,11,9,297.02,0.5,341.7,0.02,65.2,125.5,143.42,15.14,0.22,1.05,5.43,-0.63,2.4,4.64,66.88,0.0,81.34,1.45,41.51
2014,1,11,10,452.16,0.59,481.98,0.03,56.84,190.6,203.6,22.81,0.43,2.12,7.4,-1.5,2.95,4.27,54.44,0.05,81.36,1.63,80.04
2014,1,11,11,551.84,0.62,563.77,0.04,51.29,231.2,238.27,27.78,0.6,2.98,9.78,-1.19,4.3,4.39,47.0,0.08,81.23,1.85,90.73
2014,1,11,12,539.02,0.59,679.02,0.12,49.49,239.58,300.27,31.83,0.77,3.9,11.84,-0.74,5.55,4.52,42.25,0.01,81.05,0.53,84.12
2014,1,11,13,449.11,0.52,630.9,0.14,51.84,197.6,276.95,26.4,0.61,3.12,12.49,-0.1,6.19,4.76,42.69,0.0,81.01,2.89,221.71
2014,1,11,14,347.29,0.46,511.62,0.13,57.84,151.15,221.92,19.91,0.39,1.92,11.43,0.65,6.05,5.07,48.44,0.0,81.05,5.0,216.62
2014,1,11,15,225.94,0.41,339.6,0.13,66.49,97.12,143.92,12.57,0.17,0.85,9.75,1.11,5.43,5.19,55.88,0.0,81.08,4.4,220.61
2014,1,11,16,102.91,0.32,145.5,0.13,76.91,42.52,59.17,5.32,0.03,0.15,7.98,1.55,4.76,5.37,65.5,0.0,81.1,2.54,231.62
2014,1,11,17,14.68,0.25,15.08,0.09,87.62,4.45,6.17,0.6,0.0,0.0,5.27,1.65,3.46,5.43,79.75,0.0,81.12,1.09,247.66
2014,1,11,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.15,0.91,2.53,5.13,81.44,0.0,81.15,0.66,288.0
2014,1,11,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.58,0.62,2.1,5.07,83.31,0.0,81.21,0.8,324.59
2014,1,11,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.83,0.25,1.55,4.94,86.25,0.0,81.28,0.99,329.81
2014,1,11,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.6,-0.24,1.18,4.82,85.69,0.0,81.33,0.96,333.02
2014,1,11,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.69,-0.69,1.0,4.76,83.31,0.0,81.35,0.83,328.39
2014,1,11,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.41,-1.02,0.69,4.7,83.75,0.0,81.33,0.71,323.0
2014,1,12,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.87,-1.27,0.3,4.64,86.44,0.0,81.31,0.92,323.33
2014,1,12,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.23,-1.6,-0.19,4.58,89.56,0.0,81.28,1.23,335.56
2014,1,12,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.83,-2.2,-0.69,4.46,89.62,0.0,81.21,1.52,350.54
2014,1,12,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.21,-2.92,-1.35,4.27,89.81,0.0,81.15,1.77,350.87
2014,1,12,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.25,-3.67,-1.96,4.09,88.81,0.0,81.12,1.96,351.29
2014,1,12,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.53,-4.53,-2.53,3.85,85.44,0.0,81.14,2.14,354.77
2014,1,12,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.61,-5.4,-3.0,3.6,80.62,0.0,81.2,2.21,357.36
2014,1,12,7,37.05,0.43,34.33,0.14,86.49,12.7,13.02,1.49,0.01,0.02,0.01,-5.41,-2.7,3.54,75.5,0.0,81.27,2.18,358.15
2014,1,12,8,215.91,0.61,223.15,0.15,75.38,89.27,93.38,9.8,0.08,0.38,4.07,-2.61,0.73,4.21,67.56,0.0,81.37,1.77,350.33
2014,1,12,9,404.12,0.68,421.73,0.1,65.14,171.98,181.17,20.45,0.31,1.55,7.63,-3.33,2.15,4.03,50.62,0.0,81.48,1.66,317.85
2014,1,12,10,539.94,0.7,583.52,0.11,56.76,231.12,253.4,29.05,0.6,2.98,10.63,-2.82,3.9,4.27,43.5,0.0,81.51,2.21,266.75
2014,1,12,11,670.02,0.76,686.77,0.12,51.16,289.62,299.35,37.45,0.91,4.6,12.17,-1.81,5.18,4.58,42.38,0.0,81.45,3.4,248.32
2014,1,12,12,680.38,0.74,704.95,0.12,49.33,294.2,305.98,37.91,0.95,4.83,12.69,-0.61,6.04,5.0,44.44,0.0,81.35,4.43,239.95
2014,1,12,13,650.49,0.74,664.8,0.11,51.66,278.92,287.65,35.5,0.84,4.17,12.56,0.54,6.55,5.43,48.44,0.0,81.27,4.93,235.2
2014,1,12,14,540.67,0.72,554.6,0.1,57.66,230.25,238.98,28.45,0.57,2.83,11.94,1.48,6.72,5.74,53.38,0.0,81.23,4.99,233.79
2014,1,12,15,381.42,0.67,393.23,0.1,66.32,161.6,168.38,18.82,0.27,1.33,10.98,2.23,6.6,5.98,59.19,0.0,81.22,4.52,235.21
2014,1,12,16,185.59,0.58,190.73,0.15,76.74,75.42,78.95,8.23,0.05,0.27,9.43,3.23,6.33,6.23,68.56,0.0,81.23,3.38,236.49
2014,1,12,17,24.34,0.4,20.88,0.13,87.52,7.95,8.02,0.98,0.0,0.02,6.25,2.88,4.56,6.1,83.81,0.0,81.26,1.62,239.84
2014,1,12,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.11,2.46,3.78,5.98,88.62,0.0,81.32,0.96,271.4
2014,1,12,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.9,1.91,3.4,5.8,87.38,0.0,81.37,0.77,314.18
2014,1,12,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.73,1.28,3.01,5.62,85.25,0.0,81.39,0.9,340.14
2014,1,12,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.83,0.6,2.72,5.37,81.38,0.0,81.4,1.08,354.58
2014,1,12,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.9,-0.15,2.37,5.13,77.19,0.0,81.38,1.2,6.71
2014,1,12,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.09,-0.99,2.05,4.88,72.19,0.0,81.35,1.12,13.26
2014,1,13,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.15,-1.79,1.68,4.64,68.44,0.0,81.32,1.0,16.87
2014,1,13,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.99,-2.49,1.26,4.46,66.19,0.0,81.31,0.98,21.46
2014,1,13,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.75,-3.13,0.81,4.21,64.31,0.0,81.28,1.04,21.56
2014,1,13,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.56,-3.67,0.44,4.09,62.5,0.0,81.26,1.07,22.27
2014,1,13,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.37,-4.34,0.02,3.91,60.5,0.0,81.25,1.15,27.61
2014,1,13,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.28,-4.83,-0.27,3.72,58.62,0.0,81.27,1.05,27.52
2014,1,13,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.19,-5.13,-0.46,3.66,57.56,0.0,81.36,0.91,14.39
2014,1,13,7,36.67,0.42,34.45,0.14,86.48,12.73,13.27,1.48,0.01,0.02,4.55,-4.94,-0.19,3.66,56.56,0.0,81.44,1.01,22.38
2014,1,13,8,210.56,0.59,223.77,0.14,75.35,88.38,95.05,9.72,0.09,0.42,7.46,-1.42,3.02,4.58,58.19,0.0,81.51,0.67,32.22
2014,1,13,9,399.82,0.67,422.1,0.1,65.08,171.55,183.2,20.34,0.34,1.67,10.4,-0.34,5.03,4.82,50.06,0.0,81.59,0.88,226.08
2014,1,13,10,556.2,0.72,579.2,0.11,56.66,240.55,253.08,30.15,0.67,3.35,12.19,0.76,6.48,5.19,47.62,0.0,81.61,2.59,218.25
2014,1,13,11,643.76,0.73,673.8,0.11,51.03,279.17,294.77,35.72,0.91,4.62,13.15,1.63,7.39,5.43,47.12,0.0,81.55,3.42,216.16
2014,1,13,12,618.63,0.67,679.33,0.09,49.16,268.67,294.88,34.44,0.92,4.77,13.56,2.31,7.94,5.68,47.81,0.0,81.46,3.83,215.12
2014,1,13,13,573.09,0.66,642.2,0.09,51.48,248.92,278.6,31.68,0.81,4.2,13.49,2.79,8.14,5.86,49.44,0.0,81.38,4.0,217.14
2014,1,13,14,477.74,0.63,539.05,0.09,57.47,204.52,233.48,25.46,0.55,2.75,12.97,3.08,8.03,5.98,52.0,0.0,81.34,3.88,219.78
2014,1,13,15,334.27,0.59,379.7,0.08,66.13,143.95,163.3,17.22,0.28,1.38,11.91,3.23,7.57,5.98,56.12,0.0,81.31,3.37,222.18
2014,1,13,16,163.84,0.5,187.4,0.14,76.57,68.08,78.77,8.09,0.07,0.33,10.17,3.62,6.89,6.16,64.75,0.0,81.3,2.48,225.13
